timestamp,mode,hostname,node_cpu_seconds_total,node_filesystem_avail_bytes,node_filesystem_size_bytes,node_disk_read_bytes_total,node_disk_written_bytes_total,node_network_receive_bytes_total,node_network_receive_drop_total,node_network_receive_errs_total,node_network_transmit_packets_total,node_vmstat_pgmajfault,node_memory_MemAvailable_bytes,node_memory_MemTotal_bytes,node_forks_total,node_intr_total,node_load1,node_load5,node_load15,node_sockstat_TCP_alloc,node_sockstat_TCP_inuse,node_sockstat_TCP_mem,node_sockstat_TCP_mem_bytes,node_sockstat_UDP_inuse,node_sockstat_UDP_mem,node_sockstat_sockets_used,node_netstat_Tcp_CurrEstab,node_filefd_allocated,mmap,munmap,accept,brk,bind,connect,chdir,clone,close,kill,listen,mkdir,open,poll,read,rename,recvfrom,select,socket,sendto,write
2024-11-15 15:28:40,normal_traffic,unknown,322057.04000000004,208010199040,232610275328,1325872128,3564721152,312596635022,0,0,939978270,7524,13080977408,16440401920,68105,371323640,2.25,2.31,2.28,11,5,1455,5959680,5,768,1361,5,15992,44318,7088,2,5010,1375,940,126,6685,502310,2901,0,102,0,87577990,0,94,17072093,0,8230,16968446,0
2024-11-15 15:28:41,normal_traffic,unknown,348680.97000000003,223170861056,248547655680,1364930048,1398683648,75999796628,0,0,228449024,7384,13512019968,16440418304,37961,98494560,2.22,2.3,2.27,11,5,1287,5271552,5,256,1356,5,14296,860,125,2,130,1303,338,5,65,376167,66,0,6,0,81998161,0,6,15932702,0,2070,15879938,0
2024-11-15 15:28:41,normal_traffic,unknown,325260.38999999996,205938145280,230966169600,1496346112,3239564288,300245490089,0,0,917418896,6403,14098808832,16440193024,53506,356863510,2.38,2.45,2.38,11,6,1393,5705728,5,512,838,5,8712,1563,130,0,63,984,16809,6,261,301779,82,0,12,0,61131226,0,15,11871178,0,17072,11823361,0
2024-11-15 15:28:44,normal_traffic,unknown,322126.42999999993,208010194944,232610275328,1325872128,3564803072,312705262257,0,0,940305083,7524,13080342528,16440401920,68175,371449340,2.23,2.3,2.28,11,5,1455,5959680,5,768,1362,5,16032,44324,7094,2,5010,1376,940,126,6685,502960,2901,0,102,0,87695151,0,94,17095039,0,8242,16991169,0
2024-11-15 15:28:45,normal_traffic,unknown,348750.72,223170861056,248547655680,1364930048,1398687744,76107706432,0,0,228773682,7384,13513216000,16440418304,37969,98621656,2.2,2.29,2.27,11,5,1031,4222976,5,256,1356,5,14296,860,125,2,130,1303,338,5,65,376209,66,0,6,0,82115070,0,6,15955454,0,2070,15902613,0
2024-11-15 15:28:45,normal_traffic,unknown,325330.08,205938145280,230966169600,1496346112,3239564288,300348557906,0,0,917748837,6403,14097092608,16440193024,53514,356980676,2.35,2.44,2.38,11,6,1393,5705728,5,512,836,5,8712,1563,130,0,63,985,16809,6,261,302517,82,0,12,0,61249405,0,15,11894385,0,17073,11846131,0
2024-11-15 15:28:48,normal_traffic,unknown,322196.42000000004,208010194944,232610275328,1325872128,3565323264,312813884481,0,0,940631888,7524,13087059968,16440401920,68183,371575092,2.23,2.3,2.28,11,5,1455,5959680,5,768,1359,5,16032,44674,7120,2,5054,1379,943,127,6739,504240,2929,0,102,0,87811579,0,97,17117687,0,8256,17013557,0
2024-11-15 15:28:49,normal_traffic,unknown,348820.48000000004,223170861056,248547655680,1364930048,1398687744,76214657362,0,0,229095454,7384,13509742592,16440418304,37977,98755784,2.27,2.31,2.27,11,5,1031,4222976,5,256,1353,5,14296,860,125,2,130,1304,338,5,65,376679,66,0,6,0,82230502,0,6,15977840,0,2071,15924962,0
2024-11-15 15:28:49,normal_traffic,unknown,325399.5900000001,205938145280,230966169600,1496346112,3239564288,300449076183,0,0,918070621,6403,14096121856,16440193024,53522,357107508,2.35,2.44,2.38,11,6,1137,4657152,5,512,839,5,8712,1563,130,0,63,987,16809,6,261,303473,82,0,12,0,61364909,0,15,11916782,0,17077,11868271,0
2024-11-15 15:28:52,normal_traffic,unknown,322266.22,208010194944,232610275328,1325872128,3565392896,312920116103,0,0,940951493,7524,13083844608,16440401920,68191,371699884,2.21,2.3,2.28,11,5,1199,4911104,5,768,1362,5,16032,44679,7125,2,5054,1382,943,127,6739,504998,2929,0,102,0,87926100,0,97,17140071,0,8263,17035868,0
2024-11-15 15:28:53,normal_traffic,unknown,348890.27999999997,223170861056,248547655680,1364930048,1398687744,76320475731,0,0,229413817,7384,13509013504,16440418304,37985,98876585,2.33,2.32,2.28,11,5,1287,5271552,5,256,1356,5,14296,860,125,2,130,1305,338,5,65,376959,66,0,6,0,82344989,0,6,16000144,0,2072,15947237,0
2024-11-15 15:28:53,normal_traffic,unknown,325468.6899999999,205938145280,230966169600,1496346112,3239576576,300549873370,0,0,918393295,6403,14097055744,16440193024,53530,357235223,2.48,2.47,2.39,11,6,1393,5705728,5,512,836,5,8712,1563,130,0,63,987,16809,6,261,303707,82,0,12,0,61480843,0,15,11939359,0,17078,11890736,0
2024-11-15 15:28:56,normal_traffic,unknown,322335.95999999996,208010194944,232610275328,1325872128,3565392896,313026095258,0,0,941270336,7524,13078323200,16440401920,68199,371828746,2.35,2.33,2.29,11,5,1455,5959680,5,768,1362,5,16032,44679,7125,2,5054,1382,943,127,6739,505021,2929,0,102,0,88040628,0,97,17162702,0,8273,17058020,0
2024-11-15 15:28:57,normal_traffic,unknown,348960.0800000001,223170861056,248547655680,1364930048,1398687744,76425765962,0,0,229730594,7384,13510647808,16440418304,37993,99000952,2.3,2.31,2.27,11,5,1287,5271552,5,256,1356,5,14296,860,125,2,130,1307,338,5,65,377734,66,0,6,0,82458660,0,6,16022266,0,2076,15969058,0
2024-11-15 15:28:57,normal_traffic,unknown,325538.25,205938145280,230966169600,1496346112,3239576576,300651812335,0,0,918719626,6403,14096048128,16440193024,53538,357366935,2.52,2.48,2.39,11,6,1393,5705728,5,512,836,5,8712,1563,130,0,63,987,16809,6,261,304126,82,0,12,0,61598246,0,15,11962165,0,17079,11913314,0
2024-11-15 15:29:00,normal_traffic,unknown,322405.97,208010194944,232610275328,1325872128,3565495296,313137107856,0,0,941604331,7524,13075726336,16440401920,68207,371953158,2.4,2.34,2.29,11,5,1455,5959680,5,768,1361,5,16032,44679,7126,2,5054,1382,943,127,6739,505335,2929,0,102,0,88160704,0,97,17186054,0,8277,17081159,0
2024-11-15 15:29:01,normal_traffic,unknown,349029.9000000001,223170861056,248547655680,1364930048,1398687744,76534243197,0,0,230056963,7384,13509095424,16440418304,38001,99123529,2.3,2.31,2.27,11,5,1287,5271552,5,256,1353,5,14296,860,125,2,130,1309,338,5,65,378359,66,0,6,0,82575892,0,6,16044886,0,2077,15991637,0
2024-11-15 15:29:01,normal_traffic,unknown,325607.72000000003,205938145280,230966169600,1496346112,3239576576,300750363138,0,0,919035113,6403,14096150528,16440193024,53546,357493683,2.48,2.47,2.39,11,6,1137,4657152,5,512,839,5,8712,1563,130,0,63,988,16809,6,261,304359,82,0,12,0,61711837,0,15,11984039,0,17079,11935420,0
2024-11-15 15:29:04,normal_traffic,unknown,322475.9,208010194944,232610275328,1325872128,3565495296,313244627721,0,0,941927805,7524,13076783104,16440401920,68215,372081692,2.37,2.33,2.29,11,5,1711,7008256,5,768,1361,5,16032,44682,7132,2,5054,1382,943,127,6739,505833,2929,0,102,0,88276368,0,97,17208912,0,8281,17103858,0
2024-11-15 15:29:05,normal_traffic,unknown,349099.72000000003,223170861056,248547655680,1364930048,1398687744,76642027501,0,0,230381241,7384,13506781184,16440418304,38009,99249617,2.36,2.32,2.28,11,5,1287,5271552,5,256,1356,5,14296,860,125,2,130,1311,338,5,65,379117,66,0,6,0,82692105,0,6,16067574,0,2081,16014174,0
2024-11-15 15:29:05,normal_traffic,unknown,325677.26000000007,205938145280,230966169600,1496346112,3239576576,300848355461,0,0,919348806,6403,14095978496,16440193024,53554,357620209,2.52,2.48,2.39,11,6,881,3608576,5,512,836,5,8712,1563,130,0,63,988,16809,6,261,304381,82,0,12,0,61824851,0,15,12005989,0,17079,11957236,0
2024-11-15 15:29:08,normal_traffic,unknown,322545.7200000001,208010215424,232610275328,1325872128,3565495296,313355124010,0,0,942260248,7524,13069197312,16440401920,68281,372208672,2.37,2.33,2.29,11,5,1711,7008256,5,768,1362,5,16032,44686,7138,2,5054,1384,943,127,6739,506576,2929,0,102,0,88395776,0,97,17232141,0,8290,17126753,0
2024-11-15 15:29:09,normal_traffic,unknown,349169.42,223170861056,248547655680,1364930048,1398687744,76743383008,0,0,230686180,7384,13513936896,16440418304,38017,99372425,2.33,2.32,2.28,11,5,1287,5271552,5,256,1356,5,14296,860,125,2,130,1313,338,5,65,379750,66,0,6,0,82801599,0,6,16088741,0,2084,16035390,0
2024-11-15 15:29:09,normal_traffic,unknown,325746.83,205938145280,230966169600,1496346112,3239576576,300947041309,0,0,919664724,6403,14095028224,16440193024,53562,357752228,2.52,2.48,2.39,11,6,1137,4657152,5,512,838,5,8712,1563,130,0,63,990,16809,6,261,304752,82,0,12,0,61938560,0,15,12028043,0,17081,11978993,0
2024-11-15 15:29:12,normal_traffic,unknown,322615.2,208010215424,232610275328,1325872128,3565552640,313464185754,0,0,942588372,7524,13071515648,16440401920,68289,372330939,2.34,2.33,2.29,11,5,1711,7008256,5,768,1362,5,16032,44687,7147,2,5054,1386,943,127,6741,507227,2929,0,102,0,88513397,0,97,17254989,0,8302,17149648,0
2024-11-15 15:29:13,normal_traffic,unknown,349239.17000000004,223170861056,248547655680,1364930048,1398687744,76848208726,0,0,231001560,7384,13507813376,16440418304,38025,99502194,2.3,2.31,2.27,11,5,1543,6320128,5,256,1355,5,14296,860,125,2,130,1315,338,5,65,379906,66,0,6,0,82915120,0,6,16110817,0,2088,16057151,0
2024-11-15 15:29:13,normal_traffic,unknown,325816.41000000003,205938145280,230966169600,1496346112,3239576576,301046301451,0,0,919982479,6403,14096707584,16440193024,53570,357880770,2.48,2.47,2.39,11,6,1137,4657152,5,512,836,5,8712,1563,130,0,63,993,16809,6,261,305443,82,0,12,0,62052546,0,15,12050131,0,17083,12001142,0
2024-11-15 15:29:16,normal_traffic,unknown,322685.19999999995,208010215424,232610275328,1325872128,3565560832,313572103027,0,0,942913058,7524,13074042880,16440401920,68297,372452991,2.31,2.32,2.29,11,5,1711,7008256,5,768,1362,5,16032,45036,7182,2,5102,1386,948,127,6790,507637,2931,0,102,0,88629986,0,99,17277600,0,8319,17171970,0
2024-11-15 15:29:17,normal_traffic,unknown,349309.07999999996,223170861056,248547655680,1364930048,1398687744,76956065720,0,0,231326054,7384,13506887680,16440418304,38033,99625636,2.28,2.31,2.27,11,5,1287,5271552,5,256,1356,5,14296,860,125,2,130,1316,338,5,65,380239,66,0,6,0,83031555,0,6,16133705,0,2090,16079775,0
2024-11-15 15:29:17,normal_traffic,unknown,325886.13999999996,205938145280,230966169600,1496346112,3239576576,301147213650,0,0,920305517,6403,14095302656,16440193024,53578,357990629,2.52,2.48,2.39,11,6,1393,5705728,5,512,836,5,8712,1563,130,0,63,995,16809,6,261,305825,82,0,12,0,62168400,0,15,12072826,0,17086,12023753,0
2024-11-15 15:29:20,normal_traffic,unknown,322755.12,208010215424,232610275328,1325872128,3565560832,313681098710,0,0,943240978,7524,13071433728,16440401920,68305,372578043,2.29,2.31,2.28,11,5,1967,8056832,5,768,1359,5,16032,45039,7188,2,5102,1386,948,127,6790,508446,2931,0,102,0,88747193,0,99,17300557,0,8327,17194842,0
2024-11-15 15:29:21,normal_traffic,unknown,349378.89999999997,223170861056,248547655680,1364930048,1398687744,77064061443,0,0,231650968,7384,13511614464,16440418304,38041,99747095,2.28,2.31,2.27,11,5,1287,5271552,5,256,1356,5,14296,860,125,2,130,1319,338,5,65,380779,66,0,6,0,83148248,0,6,16156366,0,2091,16102387,0
2024-11-15 15:29:21,normal_traffic,unknown,325955.76,205938145280,230966169600,1496346112,3239576576,301246649457,0,0,920623833,6403,14097481728,16440193024,53586,358114095,2.48,2.47,2.39,11,6,1393,5705728,5,512,836,5,8712,1563,130,0,63,995,16809,6,261,306276,82,0,12,0,62282720,0,15,12095106,0,17088,12045761,0
2024-11-15 15:29:24,normal_traffic,unknown,322824.97000000003,208010215424,232610275328,1325872128,3565585408,313789398747,0,0,943566806,7524,13073633280,16440401920,68313,372708855,2.27,2.31,2.28,11,5,1711,7008256,5,768,1362,5,16032,45042,7190,2,5102,1388,959,127,6790,509264,2931,0,102,0,88863732,0,99,17323377,0,8344,17217551,0
2024-11-15 15:29:25,normal_traffic,unknown,349448.17999999993,223170861056,248547655680,1364930048,1398700032,77168625250,0,0,231965560,7384,13512437760,16440418304,38049,99872459,2.25,2.3,2.27,11,5,1543,6320128,5,256,1355,5,14296,860,125,2,130,1320,359,5,65,381841,66,0,6,0,83260716,0,6,16178162,0,2118,16124146,0
2024-11-15 15:29:25,normal_traffic,unknown,326025.39,205938145280,230966169600,1496346112,3239580672,301348907116,0,0,920951182,6403,14097342464,16440193024,53594,358237470,2.44,2.46,2.39,11,6,1649,6754304,5,512,837,5,8712,1563,130,0,63,995,16809,6,261,306840,82,0,12,0,62400273,0,15,12118000,0,17088,12068546,0
2024-11-15 15:29:28,normal_traffic,unknown,322895.04,208010215424,232610275328,1325872128,3565585408,313898284002,0,0,943894401,7524,13083357184,16440401920,68321,372832444,2.27,2.31,2.28,11,5,1455,5959680,5,768,1359,5,16032,45044,7190,2,5102,1388,959,127,6790,509556,2931,0,102,0,88981450,0,99,17346188,0,8357,17240520,0
2024-11-15 15:29:29,normal_traffic,unknown,349518.02,223170861056,248547655680,1364930048,1398700032,77276439203,0,0,232289928,7384,13512728576,16440418304,38057,100000938,2.23,2.3,2.27,11,5,1543,6320128,5,256,1356,5,14296,860,125,2,130,1321,359,5,65,382566,66,0,6,0,83377003,0,6,16200782,0,2119,16146840,0
2024-11-15 15:29:29,normal_traffic,unknown,326095.01,205938145280,230966169600,1496346112,3239580672,301449462045,0,0,921273078,6403,14098485248,16440193024,53602,358364360,2.44,2.46,2.39,11,6,1649,6754304,5,512,836,5,8712,1563,130,0,63,996,16809,6,261,307571,82,0,12,0,62515400,0,15,12140495,0,17091,12090930,0
2024-11-15 15:29:32,normal_traffic,unknown,322964.96,208010215424,232610275328,1325872128,3565585408,314007243809,0,0,944222222,7524,13078597632,16440401920,68329,372961888,2.32,2.32,2.29,11,5,1711,7008256,5,768,1361,5,16032,45045,7190,2,5102,1389,959,127,6790,509898,2931,0,102,0,89099365,0,99,17368911,0,8367,17263272,0
2024-11-15 15:29:33,normal_traffic,unknown,349587.77999999997,223170861056,248547655680,1364930048,1398700032,77384335499,0,0,232614546,7384,13511360512,16440418304,38065,100129131,2.3,2.31,2.27,11,5,1543,6320128,5,256,1356,5,14296,860,125,2,130,1323,359,5,65,383342,66,0,6,0,83493405,0,6,16223339,0,2123,16169485,0
2024-11-15 15:29:33,normal_traffic,unknown,326164.49,205938145280,230966169600,1496346112,3239580672,301548324945,0,0,921589557,6403,14099087360,16440193024,53610,358495524,2.41,2.45,2.38,11,6,1137,4657152,5,512,836,5,8712,1563,130,0,63,997,16809,6,261,308057,82,0,12,0,62629021,0,15,12162777,0,17094,12112869,0
2024-11-15 15:29:36,normal_traffic,unknown,323034.48000000004,208010211328,232610275328,1325872128,3565638656,314119076746,0,0,944558682,7524,13058408448,16440401920,68395,373085842,2.3,2.32,2.28,11,5,1711,7008256,5,768,1362,5,16032,45052,7190,2,5102,1391,959,127,6790,510553,2931,0,102,0,89219991,0,99,17392477,0,8374,17286789,0
2024-11-15 15:29:37,normal_traffic,unknown,349657.51,223170861056,248547655680,1364930048,1398700032,77488588669,0,0,232928200,7384,13514625024,16440418304,38073,100259944,2.27,2.3,2.27,11,5,1543,6320128,5,256,1356,5,14296,860,125,2,130,1325,359,5,65,384239,66,0,6,0,83605548,0,6,16245124,0,2127,16191408,0
2024-11-15 15:29:37,normal_traffic,unknown,326234.05,205938145280,230966169600,1496346112,3239580672,301649956262,0,0,921914900,6403,14099353600,16440193024,53618,358626806,2.37,2.45,2.38,11,6,1393,5705728,5,512,836,5,8712,1563,130,0,63,998,16809,6,261,308487,82,0,12,0,62746084,0,15,12185613,0,17098,12135268,0
2024-11-15 15:29:40,normal_traffic,unknown,323104.3599999999,208010211328,232610275328,1325872128,3566154752,314228607403,0,0,944888219,7524,13065297920,16440401920,68403,373215663,2.35,2.33,2.29,11,5,1967,8056832,5,768,1362,5,16032,45341,7218,2,5146,1391,963,127,6852,511648,2935,0,102,0,89337637,0,99,17415312,0,8386,17309559,0
2024-11-15 15:29:41,normal_traffic,unknown,349727.42000000004,223170861056,248547655680,1364930048,1398700032,77596751713,0,0,233253620,7384,13513756672,16440418304,38081,100374100,2.27,2.3,2.27,11,5,1287,5271552,5,256,1356,5,14296,860,125,2,130,1329,359,5,65,385187,66,0,6,0,83722149,0,6,16267788,0,2132,16213961,0
2024-11-15 15:29:41,normal_traffic,unknown,326303.68000000005,205938145280,230966169600,1496346112,3239580672,301750509839,0,0,922236785,6403,14096797696,16440193024,53626,358748079,2.34,2.44,2.38,11,6,1393,5705728,5,512,836,5,8712,1563,130,0,63,999,16809,6,261,309204,82,0,12,0,62860832,0,15,12208288,0,17100,12157855,0
2024-11-15 15:29:44,normal_traffic,unknown,323174.14,208010211328,232610275328,1325872128,3566232576,314336522550,0,0,945212896,7524,13071908864,16440401920,68411,373347983,2.33,2.32,2.29,11,5,1455,5959680,5,768,1362,5,16032,45344,7218,2,5146,1394,963,127,6852,512520,2935,0,102,0,89454148,0,99,17437958,0,8397,17331796,0
2024-11-15 15:29:45,normal_traffic,unknown,349797.13,223170861056,248547655680,1364930048,1398700032,77703115204,0,0,233573625,7384,13516263424,16440418304,38089,100502076,2.25,2.3,2.27,11,5,1287,5271552,5,256,1353,5,14296,860,125,2,130,1330,359,5,65,385604,66,0,6,0,83837000,0,6,16290072,0,2132,16236284,0
2024-11-15 15:29:45,normal_traffic,unknown,326373.23000000004,205938145280,230966169600,1496346112,3239580672,301852156986,0,0,922562179,6403,14095216640,16440193024,53634,358878157,2.32,2.43,2.38,11,6,1137,4657152,5,512,838,5,8712,1563,130,0,63,1001,16809,6,261,309699,82,0,12,0,62977593,0,15,12231061,0,17101,12180513,0
2024-11-15 15:29:48,normal_traffic,unknown,323244.13,208010211328,232610275328,1325872128,3566232576,314444862685,0,0,945538849,7524,13078159360,16440401920,68419,373473123,2.33,2.32,2.29,11,5,1711,7008256,5,768,1359,5,16032,45348,7218,2,5146,1395,963,127,6852,513037,2935,0,102,0,89571222,0,99,17460774,0,8401,17354299,0
2024-11-15 15:29:49,normal_traffic,unknown,349867.08,223170861056,248547655680,1364930048,1398700032,77811780933,0,0,233900558,7384,13515702272,16440418304,38097,100629209,2.31,2.31,2.27,11,5,1287,5271552,5,256,1355,5,14296,860,125,2,130,1331,359,5,65,386461,66,0,6,0,83954124,0,6,16312834,0,2134,16258986,0
2024-11-15 15:29:49,normal_traffic,unknown,326442.75999999995,205938145280,230966169600,1496346112,3239580672,301953658498,0,0,922887107,6403,14098984960,16440193024,53642,359006434,2.32,2.43,2.38,11,6,1393,5705728,5,512,836,5,8712,1563,130,0,63,1004,16809,6,261,310208,82,0,12,0,63094217,0,15,12253788,0,17104,12203202,0
2024-11-15 15:29:52,normal_traffic,unknown,323314.00999999995,208010211328,232610275328,1325872128,3566232576,314553814667,0,0,945866650,7524,13077397504,16440401920,68427,373598371,2.38,2.33,2.29,11,5,1711,7008256,5,768,1362,5,16032,45351,7222,2,5146,1404,963,127,6852,514483,2935,0,102,0,89688729,0,99,17483398,0,8409,17376668,0
2024-11-15 15:29:53,normal_traffic,unknown,349936.9100000001,223170848768,248547655680,1364930048,1398704128,77920834445,0,0,234228654,7384,13514539008,16440418304,38105,100754284,2.29,2.3,2.27,11,5,1287,5271552,5,256,1355,5,14296,860,125,2,130,1333,359,5,65,387318,66,0,6,0,84071564,0,6,16335707,0,2138,16281792,0
2024-11-15 15:29:53,normal_traffic,unknown,326512.33999999997,205938145280,230966169600,1496346112,3239580672,302055718532,0,0,923213827,6403,14101213184,16440193024,53650,359135310,2.29,2.42,2.37,11,6,1137,4657152,5,512,836,5,8712,1563,130,0,63,1007,16809,6,261,310960,82,0,12,0,63211483,0,15,12276497,0,17107,12225839,0
2024-11-15 15:29:56,normal_traffic,unknown,323383.93,208010211328,232610275328,1325872128,3566232576,314663261742,0,0,946195931,7524,13076783104,16440401920,68435,373722855,2.51,2.36,2.3,11,5,1711,7008256,5,768,1362,5,16032,45354,7224,2,5146,1404,963,127,6852,514594,2935,0,102,0,89807149,0,99,17506536,0,8411,17399636,0
2024-11-15 15:29:57,normal_traffic,unknown,350006.77,223170848768,248547655680,1364930048,1398740992,78030564296,0,0,234558787,7384,13515243520,16440418304,38113,100877514,2.26,2.3,2.27,11,5,1031,4222976,5,256,1353,5,14296,860,125,2,130,1334,359,5,65,388001,66,0,6,0,84190051,0,6,16358781,0,2140,16304645,0
2024-11-15 15:29:57,normal_traffic,unknown,326581.74999999994,205938145280,230966169600,1496346112,3239580672,302152331955,0,0,923523103,6403,14099132416,16440193024,53658,359268646,2.27,2.42,2.37,11,6,1393,5705728,5,512,836,5,8712,1563,130,0,63,1012,16809,6,261,311933,82,0,12,0,63322087,0,15,12298153,0,17113,12247175,0
2024-11-15 15:30:00,normal_traffic,unknown,323453.87000000005,208010203136,232610275328,1325872128,3566232576,314771946111,0,0,946522919,7524,13069406208,16440401920,68504,373839929,2.47,2.35,2.3,11,5,1711,7008256,5,768,1362,5,16032,45358,7224,2,5146,1406,963,127,6852,515091,2935,0,102,0,89924560,0,99,17529431,0,8416,17422364,0
2024-11-15 15:30:01,normal_traffic,unknown,350076.57000000007,223170848768,248547655680,1364930048,1398757376,78139308624,0,0,234885956,7384,13517660160,16440418304,38121,101002541,2.26,2.3,2.27,11,5,1031,4222976,5,256,1356,5,14296,860,125,2,130,1336,359,5,65,389058,66,0,6,0,84307209,0,6,16381578,0,2145,16327330,0
2024-11-15 15:30:01,normal_traffic,unknown,326650.7799999999,205938145280,230966169600,1496346112,3239592960,302253171847,0,0,923845919,6403,14098780160,16440193024,53666,359396713,2.25,2.41,2.37,11,6,1393,5705728,5,512,836,5,8712,1563,130,0,63,1014,16809,6,261,312563,82,0,12,0,63438190,0,15,12320522,0,17117,12269578,0
2024-11-15 15:30:04,normal_traffic,unknown,323523.72,208010203136,232610275328,1325872128,3566302208,314881367738,0,0,946852124,7524,13074669568,16440401920,68514,373971004,2.51,2.37,2.3,11,5,1711,7008256,5,768,1362,5,16072,45651,7267,2,5176,1408,966,127,6895,515721,2964,0,102,0,90042176,0,100,17552383,0,8423,17445298,0
2024-11-15 15:30:05,normal_traffic,unknown,350146.45,223170848768,248547655680,1364930048,1398757376,78247451081,0,0,235211315,7384,13515522048,16440418304,38132,101123392,2.24,2.29,2.27,11,5,1031,4222976,5,256,1356,5,14336,860,125,2,130,1339,359,5,65,389978,66,0,6,0,84423790,0,6,16404152,0,2146,16349904,0
2024-11-15 15:30:05,normal_traffic,unknown,326720.3599999999,205938141184,230966169600,1496346112,3239629824,302356018668,0,0,924175160,6403,14095933440,16440193024,53680,359524959,2.23,2.4,2.37,11,6,1393,5705728,5,512,836,5,8712,1563,130,0,63,1015,16809,6,261,312894,82,0,12,0,63556577,0,15,12343514,0,17117,12292346,0
2024-11-15 15:30:08,normal_traffic,unknown,323593.75,208010203136,232610275328,1325872128,3566322688,314987285025,0,0,947170785,7524,13078413312,16440401920,68522,374094238,2.51,2.37,2.3,11,5,1711,7008256,5,768,1362,5,16072,45748,7278,2,5179,1416,970,127,6899,516993,2964,0,102,0,90155909,0,100,17574562,0,8442,17467300,0
2024-11-15 15:30:09,normal_traffic,unknown,350216.15,223170844672,248547655680,1364930048,1398794240,78354057749,0,0,235532052,7384,13514051584,16440418304,38143,101252174,2.22,2.29,2.27,11,5,1031,4222976,5,256,1353,5,14336,962,145,2,135,1339,363,6,71,390818,66,0,6,0,84538477,0,6,16426444,0,2152,16372228,0
2024-11-15 15:30:09,normal_traffic,unknown,326789.8999999999,205938141184,230966169600,1496346112,3239691264,302458675066,0,0,924503783,6403,14097612800,16440193024,53688,359655948,2.23,2.4,2.37,11,6,1137,4657152,5,512,836,5,8712,1681,135,0,68,1019,16811,7,266,313774,82,0,12,0,63674182,0,15,12366577,0,17121,12315041,0
2024-11-15 15:30:12,normal_traffic,unknown,323663.6599999999,208010203136,232610275328,1325872128,3566363648,315096586796,0,0,947499628,7524,13076295680,16440401920,68530,374218212,2.55,2.38,2.31,11,5,1455,5959680,5,768,1359,5,16072,45749,7278,2,5179,1418,970,127,6899,517644,2964,0,102,0,90273630,0,100,17597650,0,8445,17490154,0
2024-11-15 15:30:13,normal_traffic,unknown,350285.98999999993,223170844672,248547655680,1364930048,1398802432,78460664621,0,0,235852789,7384,13513318400,16440418304,38151,101375007,2.2,2.28,2.27,11,5,1031,4222976,5,256,1353,5,14336,1041,146,2,143,1342,363,6,72,391623,66,0,6,0,84653347,0,6,16448841,0,2155,16394379,0
2024-11-15 15:30:13,normal_traffic,unknown,326859.45,205938141184,230966169600,1496346112,3239707648,302559331766,0,0,924826009,6403,14098100224,16440193024,53696,359783225,2.29,2.41,2.37,11,6,1137,4657152,5,512,838,5,8712,1681,135,0,68,1021,16811,7,266,314148,82,0,12,0,63789930,0,15,12389140,0,17123,12337364,0
2024-11-15 15:30:16,normal_traffic,unknown,323733.62999999995,208010203136,232610275328,1325872128,3566445568,315203962219,0,0,947822677,7524,13073129472,16440401920,68538,374338961,2.51,2.37,2.3,11,5,1711,7008256,5,768,1362,5,16072,45750,7278,2,5179,1425,970,127,6899,518533,2964,0,102,0,90389410,0,100,17620219,0,8448,17512545,0
2024-11-15 15:30:17,normal_traffic,unknown,350355.77999999997,223170844672,248547655680,1364930048,1398827008,78567823670,0,0,236175192,7384,13513011200,16440418304,38159,101494870,2.19,2.28,2.27,11,5,775,3174400,5,256,1356,5,14336,1041,146,2,143,1342,363,6,72,392518,66,0,6,0,84769131,0,6,16471162,0,2157,16416757,0
2024-11-15 15:30:17,normal_traffic,unknown,326929.1099999999,205938141184,230966169600,1496346112,3239707648,302661503910,0,0,925153082,6403,14094397440,16440193024,53704,359905986,2.26,2.4,2.37,11,6,1137,4657152,5,512,838,5,8712,1681,135,0,68,1022,16811,7,266,314442,82,0,12,0,63907381,0,15,12412109,0,17124,12360167,0
2024-11-15 15:30:20,normal_traffic,unknown,323803.65,208010203136,232610275328,1325872128,3566445568,315312752322,0,0,948149980,7524,13073444864,16440401920,68546,374462492,2.47,2.36,2.3,11,5,1711,7008256,5,768,1359,5,16072,45750,7278,2,5179,1425,970,127,6899,519269,2964,0,102,0,90506463,0,100,17643147,0,8459,17535347,0
2024-11-15 15:30:21,normal_traffic,unknown,350425.58000000013,223170844672,248547655680,1364930048,1398827008,78676654336,0,0,236502620,7384,13509419008,16440418304,38167,101624693,2.19,2.28,2.27,11,5,1031,4222976,5,256,1353,5,14336,1041,146,2,143,1344,363,6,72,393454,66,0,6,0,84886440,0,6,16493949,0,2158,16439300,0
2024-11-15 15:30:21,normal_traffic,unknown,326998.72,205938141184,230966169600,1496346112,3239707648,302764698009,0,0,925483424,6403,14095286272,16440193024,53712,360030510,2.24,2.4,2.37,11,6,1393,5705728,5,512,836,5,8712,1681,135,0,68,1025,16811,7,266,315249,82,0,12,0,64025518,0,15,12435312,0,17128,12383276,0
2024-11-15 15:30:24,normal_traffic,unknown,323873.63,208010194944,232610275328,1325872128,3566445568,315422282365,0,0,948479512,7524,13072945152,16440401920,68611,374585864,2.43,2.36,2.3,11,5,1711,7008256,5,768,1362,5,16072,45752,7281,2,5179,1425,970,127,6899,519856,2964,0,102,0,90624718,0,100,17666209,0,8475,17558297,0
